pos,cat,season,weeks_listed,out_weeks,missed_this,played_next,missed_next,same_cat_next,same_cat_out_next,dppg_next
WR,ribs,2013,1,0,0,True,0.0,True,False,-3.981250000000001
RB,ankle,2013,8,0,0,True,0.0,False,False,-1.825000000000001
RB,knee,2013,3,0,0,True,0.0,True,False,-1.825000000000001
RB,hamstring,2013,4,0,9,False,16.0,False,False,
RB,knee,2013,3,1,9,False,16.0,False,False,
RB,ankle,2013,1,0,1,True,1.0,False,False,-1.1866666666666656
RB,concussion,2013,1,0,1,True,1.0,False,False,-1.1866666666666656
RB,knee,2013,1,0,1,True,1.0,True,False,-1.1866666666666656
RB,knee,2013,3,0,0,True,2.0,False,False,-1.3848214285714278
RB,ribs,2013,2,0,0,True,2.0,False,False,-1.3848214285714278
RB,calf,2013,2,0,2,True,5.0,False,False,-8.108441558441557
RB,groin,2013,1,0,2,True,5.0,False,False,-8.108441558441557
RB,knee,2013,5,0,2,True,5.0,True,False,-8.108441558441557
TE,concussion,2013,1,0,1,True,3.0,False,False,-9.461538461538463
TE,hamstring,2013,6,0,1,True,3.0,False,False,-9.461538461538463
QB,ankle,2013,5,4,5,True,1.0,False,False,1.7077575757575776
QB,groin,2013,2,1,5,True,1.0,False,False,1.7077575757575776
WR,foot,2013,14,3,6,False,9.0,False,False,
WR,hamstring,2013,2,2,6,False,9.0,False,False,
RB,quad,2013,3,0,1,False,10.0,True,False,
TE,calf,2013,7,4,6,True,8.0,False,False,-1.9650000000000007
TE,knee,2013,1,0,6,True,8.0,True,False,-1.9650000000000007
TE,quad,2013,1,0,6,True,8.0,False,False,-1.9650000000000007
QB,shoulder,2013,1,0,6,False,15.0,False,False,
WR,achilles,2013,2,0,1,True,0.0,False,False,-1.0183333333333344
WR,knee,2013,1,0,1,True,0.0,False,False,-1.0183333333333344
TE,ankle,2013,4,0,7,True,2.0,False,False,-1.6634920634920638
TE,concussion,2013,3,2,7,True,2.0,False,False,-1.6634920634920638
TE,knee,2013,5,0,7,True,2.0,True,False,-1.6634920634920638
RB,ankle,2013,2,0,1,True,5.0,False,False,-10.14981818181818
RB,hamstring,2013,3,0,1,True,5.0,False,False,-10.14981818181818
RB,knee,2013,2,0,1,True,5.0,False,False,-10.14981818181818
WR,back,2013,1,0,0,True,3.0,False,False,-5.648557692307692
WR,foot,2013,1,0,0,True,3.0,False,False,-5.648557692307692
WR,hamstring,2013,1,0,0,True,3.0,False,False,-5.648557692307692
WR,quad,2013,2,0,0,True,3.0,False,False,-5.648557692307692
TE,concussion,2013,2,0,1,True,1.0,True,False,1.7266666666666648
TE,toe,2013,1,0,1,True,1.0,False,False,1.7266666666666648
WR,back,2013,1,0,1,True,1.0,False,False,-1.4733333333333363
WR,foot,2013,4,0,1,True,1.0,False,False,-1.4733333333333363
WR,knee,2013,2,0,1,True,1.0,False,False,-1.4733333333333363
RB,other,2013,1,0,0,True,5.0,False,False,-2.1431818181818176
WR,knee,2013,13,0,2,True,3.0,False,False,-4.856043956043958
RB,groin,2013,7,0,2,False,15.0,False,False,
RB,hamstring,2013,2,0,2,False,15.0,False,False,
RB,other,2013,2,0,2,False,15.0,False,False,
RB,hip,2013,2,0,0,True,0.0,False,False,2.0625
RB,knee,2013,4,0,0,True,0.0,False,False,2.0625
RB,other,2013,4,0,0,True,0.0,True,False,2.0625
RB,shoulder,2013,1,0,0,True,0.0,False,False,2.0625
WR,concussion,2013,1,1,1,True,1.0,False,False,-1.2600000000000016
WR,groin,2013,2,0,1,True,1.0,False,False,-1.2600000000000016
TE,foot,2013,5,0,0,True,0.0,False,False,2.168750000000001
TE,hamstring,2013,3,0,3,False,13.0,False,False,
TE,ribs,2013,2,0,3,False,13.0,False,False,
WR,knee,2013,3,0,8,False,16.0,False,False,
WR,knee,2013,5,3,4,True,0.0,False,False,-6.64375
WR,knee,2013,3,0,2,True,0.0,False,False,-0.4633928571428587
TE,hip,2013,1,0,0,True,0.0,False,False,-2.79375
TE,shoulder,2013,1,0,0,True,0.0,False,False,-2.79375
RB,ankle,2013,1,0,0,False,16.0,False,False,
RB,illness,2013,1,0,0,False,16.0,False,False,
WR,knee,2013,1,0,2,False,16.0,False,False,
WR,other,2013,1,0,2,False,16.0,False,False,
WR,concussion,2013,2,1,4,True,1.0,False,False,-7.624999999999998
WR,groin,2013,14,0,4,True,1.0,False,False,-7.624999999999998
RB,ankle,2013,2,2,6,True,0.0,False,False,-2.5965000000000007
RB,hamstring,2013,6,3,6,True,0.0,False,False,-2.5965000000000007
RB,knee,2013,1,0,6,True,0.0,False,False,-2.5965000000000007
QB,knee,2013,1,0,0,True,0.0,False,False,3.428749999999999
RB,hamstring,2013,1,0,1,False,16.0,False,False,
RB,hand,2013,2,0,1,False,16.0,False,False,
RB,knee,2013,1,0,1,False,16.0,False,False,
RB,toe,2013,4,0,1,False,16.0,False,False,
RB,knee,2013,1,0,0,True,0.0,True,False,-7.987499999999999
WR,shoulder,2013,5,0,1,False,11.0,False,False,
WR,hand,2013,1,0,1,True,0.0,False,False,0.7387499999999996
WR,ribs,2013,1,0,1,True,0.0,False,False,0.7387499999999996
WR,toe,2013,10,0,1,True,0.0,True,False,0.7387499999999996
RB,knee,2013,1,0,0,True,0.0,False,False,0.3000000000000007
WR,ankle,2013,1,0,0,True,1.0,False,False,-2.7329166666666644
RB,hip,2013,2,0,1,False,16.0,False,False,
RB,quad,2013,2,0,1,False,16.0,False,False,
TE,ankle,2013,1,0,0,True,0.0,False,False,3.4812499999999993
TE,knee,2013,2,0,0,True,0.0,False,False,3.4812499999999993
TE,shoulder,2013,2,0,0,True,0.0,False,False,3.4812499999999993
RB,knee,2013,1,0,1,True,1.0,True,False,-9.206666666666667
RB,quad,2013,1,0,1,True,1.0,False,False,-9.206666666666667
RB,toe,2013,2,0,1,True,1.0,False,False,-9.206666666666667
WR,knee,2013,1,0,0,True,4.0,False,False,-2.5874999999999986
TE,concussion,2013,1,0,10,False,16.0,False,False,
TE,neck,2013,2,2,10,False,16.0,False,False,
TE,toe,2013,2,0,10,False,16.0,False,False,
WR,calf,2013,1,0,0,True,0.0,False,False,-7.643750000000001
QB,elbow,2013,1,0,9,False,9.0,False,False,
WR,back,2013,2,0,4,True,3.0,False,False,-3.4782051282051274
WR,groin,2013,2,1,4,True,3.0,False,False,-3.4782051282051274
WR,hamstring,2013,2,0,4,True,3.0,False,False,-3.4782051282051274
WR,hip,2013,1,0,4,True,3.0,True,False,-3.4782051282051274
WR,other,2013,2,2,4,True,3.0,False,False,-3.4782051282051274
RB,concussion,2013,2,1,9,True,8.0,True,True,-4.4107142857142865
RB,back,2013,1,1,8,True,3.0,False,False,8.341346153846157
RB,calf,2013,3,0,8,True,3.0,False,False,8.341346153846157
RB,hamstring,2013,1,0,8,True,3.0,True,False,8.341346153846157
RB,hand,2013,4,0,8,True,3.0,False,False,8.341346153846157
WR,groin,2013,1,0,0,True,0.0,False,False,0.5625
WR,hamstring,2013,2,0,0,True,0.0,True,False,0.5625
WR,ankle,2013,1,0,9,True,2.0,False,False,-6.907142857142859
WR,hand,2013,1,0,9,True,2.0,False,False,-6.907142857142859
WR,hip,2013,1,0,9,True,2.0,False,False,-6.907142857142859
WR,knee,2013,1,0,9,True,2.0,False,False,-6.907142857142859
WR,shoulder,2013,1,0,9,True,2.0,False,False,-6.907142857142859
RB,ankle,2013,3,0,0,False,13.0,False,False,
RB,shoulder,2013,1,0,0,False,13.0,True,False,
TE,ankle,2013,1,1,2,True,7.0,False,False,-4.725396825396825
TE,hamstring,2013,1,0,2,True,7.0,False,False,-4.725396825396825
TE,knee,2013,1,0,2,True,7.0,False,False,-4.725396825396825
RB,neck,2013,1,0,0,True,3.0,False,False,-3.8120192307692298
WR,core,2013,2,0,1,True,1.0,False,False,-3.173333333333333
WR,other,2013,1,0,1,True,1.0,False,False,-3.173333333333333
WR,knee,2013,1,0,0,True,0.0,True,False,-6.637499999999999
RB,concussion,2013,1,0,8,False,16.0,False,False,
TE,ankle,2013,1,0,1,True,5.0,False,False,-4.486060606060606
TE,groin,2013,1,0,1,True,5.0,False,False,-4.486060606060606
RB,concussion,2013,1,0,0,False,13.0,False,False,
RB,quad,2013,1,0,0,False,13.0,False,False,
RB,ribs,2013,3,0,0,False,13.0,False,False,
WR,quad,2013,3,0,0,True,2.0,True,False,0.32946428571428754
RB,concussion,2013,2,0,1,True,5.0,False,False,0.8303030303030319
RB,hamstring,2013,1,0,1,True,5.0,False,False,0.8303030303030319
RB,achilles,2013,1,0,0,True,1.0,True,False,-0.3304166666666628
RB,knee,2013,1,0,0,True,1.0,True,False,-0.3304166666666628
RB,ribs,2013,1,0,0,True,1.0,False,False,-0.3304166666666628
WR,foot,2013,1,0,2,False,10.0,False,False,
WR,knee,2013,2,2,2,False,10.0,False,False,
WR,neck,2013,1,0,2,False,10.0,False,False,
TE,concussion,2013,2,0,3,True,0.0,False,False,-2.801442307692307
TE,hamstring,2013,1,0,3,True,0.0,False,False,-2.801442307692307
TE,other,2013,1,0,3,True,0.0,True,False,-2.801442307692307
WR,hamstring,2013,3,0,4,False,10.0,False,False,
WR,illness,2013,1,0,4,False,10.0,True,False,
WR,quad,2013,1,0,4,False,10.0,False,False,
WR,ribs,2013,2,0,4,False,10.0,False,False,
RB,ankle,2013,2,0,1,True,0.0,False,False,2.3466666666666676
RB,hamstring,2013,4,1,1,True,0.0,True,False,2.3466666666666676
RB,hand,2013,1,0,1,True,0.0,False,False,2.3466666666666676
RB,knee,2013,1,0,1,True,0.0,False,False,2.3466666666666676
RB,quad,2013,1,0,1,True,0.0,False,False,2.3466666666666676
WR,ankle,2013,3,0,1,True,3.0,False,False,-3.5887179487179477
WR,hand,2013,1,0,1,True,3.0,False,False,-3.5887179487179477
TE,back,2013,13,0,9,True,1.0,False,False,-0.0400000000000027
WR,knee,2013,1,0,1,True,0.0,False,False,3.7033333333333314
WR,foot,2013,3,0,0,True,0.0,False,False,8.175
WR,knee,2013,1,0,0,True,0.0,False,False,8.175
WR,ankle,2013,2,0,0,True,1.0,False,False,-3.9762500000000003
WR,quad,2013,1,0,0,True,1.0,False,False,-3.9762500000000003
WR,ribs,2013,1,0,0,True,1.0,False,False,-3.9762500000000003
WR,shoulder,2013,4,0,0,True,1.0,False,False,-3.9762500000000003
WR,toe,2013,2,0,0,True,1.0,True,False,-3.9762500000000003
WR,knee,2013,1,0,0,True,0.0,False,False,-0.5437499999999993
WR,quad,2013,2,0,0,True,0.0,False,False,-0.5437499999999993
TE,elbow,2013,3,0,0,True,1.0,False,False,-4.104583333333332
TE,foot,2013,2,0,0,True,1.0,False,False,-4.104583333333332
WR,hamstring,2013,4,0,10,False,10.0,False,False,
TE,hamstring,2013,3,0,4,True,6.0,False,False,-6.713333333333334
TE,hip,2013,5,0,4,True,6.0,False,False,-6.713333333333334
TE,quad,2013,1,0,4,True,6.0,False,False,-6.713333333333334
WR,knee,2013,1,0,0,True,0.0,False,False,-3.7562499999999996
RB,knee,2013,4,3,3,True,2.0,False,False,-1.8016483516483524
RB,ankle,2013,5,0,1,True,7.0,False,False,-3.1755555555555546
RB,quad,2013,1,0,1,True,7.0,False,False,-3.1755555555555546
RB,ankle,2013,1,0,0,False,10.0,True,True,
RB,concussion,2013,1,0,0,False,10.0,False,False,
RB,foot,2013,1,0,0,False,10.0,False,False,
RB,hamstring,2013,4,0,0,False,10.0,False,False,
TE,core,2013,1,0,2,True,1.0,False,False,1.3571428571428559
TE,groin,2013,2,0,2,True,1.0,False,False,1.3571428571428559
TE,hamstring,2013,1,0,2,True,1.0,False,False,1.3571428571428559
WR,ankle,2013,1,0,0,True,0.0,True,False,2.1499999999999986
WR,neck,2013,1,0,0,True,0.0,False,False,2.1499999999999986
WR,shoulder,2013,3,0,0,True,0.0,False,False,2.1499999999999986
RB,elbow,2013,2,0,2,True,5.0,False,False,-3.387662337662336
RB,ribs,2013,6,0,2,True,5.0,False,False,-3.387662337662336
RB,shoulder,2013,4,0,2,True,5.0,False,False,-3.387662337662336
RB,toe,2013,1,0,2,True,5.0,False,False,-3.387662337662336
WR,hip,2013,1,0,0,True,0.0,True,False,4.793750000000001
WR,shoulder,2013,1,0,0,True,0.0,False,False,4.793750000000001
WR,back,2013,6,0,0,True,0.0,False,False,1.4750000000000014
WR,foot,2013,1,0,0,True,0.0,False,False,1.4750000000000014
WR,hamstring,2013,1,0,0,True,0.0,False,False,1.4750000000000014
QB,ankle,2013,1,0,0,True,2.0,False,False,-0.6051785714285707
WR,groin,2013,1,0,0,True,4.0,False,False,-1.4500000000000028
QB,foot,2013,1,1,9,False,9.0,False,False,
QB,hip,2013,3,2,9,False,9.0,False,False,
QB,concussion,2013,1,1,7,False,14.0,False,False,
QB,ribs,2013,3,1,7,False,14.0,False,False,
QB,shoulder,2013,2,0,7,False,14.0,False,False,
QB,back,2013,1,0,0,True,0.0,True,False,-1.1637500000000003
QB,foot,2013,4,0,0,True,0.0,False,False,-1.1637500000000003
TE,foot,2013,5,5,8,True,7.0,False,False,-3.345833333333333
RB,groin,2013,1,0,8,True,0.0,False,False,-7.012499999999999
RB,hand,2013,4,0,8,True,0.0,False,False,-7.012499999999999
WR,quad,2013,1,0,0,True,1.0,False,False,-0.14500000000000135
RB,ankle,2013,5,1,1,True,4.0,False,False,-2.2349999999999994
RB,ribs,2013,1,0,1,True,4.0,False,False,-2.2349999999999994
TE,ankle,2013,5,2,3,True,4.0,False,False,-5.120512820512821
TE,groin,2013,4,0,3,True,4.0,False,False,-5.120512820512821
RB,knee,2013,4,0,2,True,0.0,False,False,5.115178571428572
RB,knee,2013,2,1,2,False,10.0,True,True,
RB,shoulder,2013,1,0,2,False,10.0,False,False,
WR,quad,2013,1,0,2,False,12.0,False,False,
WR,foot,2013,2,0,6,False,15.0,False,False,
WR,hamstring,2013,4,0,6,False,15.0,False,False,
WR,knee,2013,1,0,3,False,14.0,False,False,
TE,concussion,2013,2,1,1,True,6.0,True,True,-6.456666666666667
TE,groin,2013,1,0,1,True,6.0,False,False,-6.456666666666667
TE,ribs,2013,1,0,1,True,6.0,False,False,-6.456666666666667
WR,groin,2013,9,0,3,True,3.0,True,False,-3.247692307692308
WR,shoulder,2013,2,0,3,True,3.0,True,False,-3.247692307692308
RB,illness,2013,1,0,0,True,1.0,True,False,-6.257083333333332
RB,neck,2013,1,0,0,True,1.0,False,False,-6.257083333333332
RB,shoulder,2013,1,0,0,True,1.0,False,False,-6.257083333333332
TE,ankle,2013,2,0,2,True,4.0,True,False,-1.8452380952380985
TE,knee,2013,5,0,2,True,4.0,False,False,-1.8452380952380985
RB,ankle,2013,1,0,1,True,0.0,False,False,-4.42
RB,concussion,2013,1,1,1,True,0.0,False,False,-4.42
WR,shoulder,2013,5,3,3,True,6.0,False,False,-8.947692307692307
WR,back,2013,1,0,4,True,0.0,False,False,-3.6895833333333314
WR,concussion,2013,2,1,4,True,0.0,False,False,-3.6895833333333314
WR,elbow,2013,7,1,4,True,0.0,False,False,-3.6895833333333314
WR,hamstring,2013,1,0,4,True,0.0,False,False,-3.6895833333333314
WR,hand,2013,1,0,4,True,0.0,False,False,-3.6895833333333314
WR,illness,2013,1,0,4,True,0.0,True,False,-3.6895833333333314
RB,ankle,2013,2,0,10,True,1.0,False,False,5.963333333333329
RB,hamstring,2013,1,0,10,True,1.0,False,False,5.963333333333329
RB,shoulder,2013,7,3,10,True,1.0,False,False,5.963333333333329
WR,hamstring,2013,2,0,6,True,0.0,False,False,1.302500000000001
WR,shoulder,2013,1,0,6,True,0.0,True,False,1.302500000000001
WR,neck,2013,1,0,0,True,0.0,False,False,0.7437500000000004
WR,toe,2013,1,0,9,False,16.0,False,False,
WR,concussion,2013,2,0,5,False,16.0,False,False,
WR,knee,2013,3,0,5,False,16.0,False,False,
QB,hand,2013,2,1,8,False,14.0,False,False,
QB,shoulder,2013,1,0,8,False,14.0,False,False,
WR,hip,2013,1,0,0,False,13.0,True,False,
WR,ankle,2013,1,0,0,True,0.0,False,False,-2.375
RB,ribs,2013,1,0,0,True,0.0,False,False,0.22499999999999964
WR,ankle,2013,1,0,5,False,11.0,False,False,
WR,back,2013,5,3,5,False,11.0,False,False,
WR,hand,2013,1,0,5,False,11.0,False,False,
WR,shoulder,2013,3,0,5,False,11.0,False,False,
RB,knee,2013,9,0,5,True,4.0,False,False,-5.915909090909091
RB,other,2013,1,0,5,True,4.0,False,False,-5.915909090909091
WR,knee,2013,1,0,0,True,0.0,False,False,2.981250000000001
WR,foot,2013,1,0,0,False,16.0,True,True,
WR,shoulder,2013,2,0,0,False,16.0,False,False,
QB,concussion,2013,2,1,3,True,8.0,False,False,-5.295769230769231
QB,groin,2013,1,0,3,True,8.0,False,False,-5.295769230769231
WR,back,2013,2,0,2,True,5.0,False,False,-3.6564935064935074
WR,groin,2013,1,0,0,True,1.0,True,False,3.9916666666666654
WR,shoulder,2013,3,0,0,True,1.0,False,False,3.9916666666666654
WR,toe,2013,1,0,0,True,1.0,False,False,3.9916666666666654
RB,foot,2013,4,0,9,False,16.0,False,False,
RB,quad,2013,3,0,9,False,16.0,False,False,
RB,shoulder,2013,2,2,10,True,5.0,False,False,-4.58181818181818
RB,concussion,2013,1,0,0,True,0.0,False,False,6.53125
RB,pec,2013,1,0,0,True,0.0,False,False,6.53125
WR,shoulder,2013,1,0,0,True,0.0,False,False,4.822499999999999
WR,ankle,2013,3,0,0,True,0.0,False,False,-2.018749999999999
WR,shoulder,2013,3,0,0,True,0.0,False,False,-2.018749999999999
WR,ankle,2013,1,0,2,False,11.0,False,False,
QB,knee,2013,1,0,3,True,7.0,False,False,-6.679487179487177
RB,ankle,2013,1,0,0,True,1.0,False,False,-1.2029166666666677
RB,calf,2013,1,0,0,True,1.0,False,False,-1.2029166666666677
QB,concussion,2013,2,1,8,False,12.0,False,False,
QB,hand,2013,3,2,8,False,12.0,False,False,
TE,knee,2013,1,0,0,True,0.0,False,False,2.3187499999999996
QB,hand,2013,1,0,0,True,0.0,False,False,2.5737500000000004
QB,knee,2013,1,0,0,True,0.0,False,False,2.5737500000000004
QB,shoulder,2013,2,0,0,True,0.0,True,False,2.5737500000000004
WR,ankle,2013,2,0,0,True,2.0,False,False,-1.4562500000000007
WR,concussion,2013,1,0,0,True,2.0,False,False,-1.4562500000000007
WR,hip,2013,4,0,5,True,3.0,False,False,-5.794405594405595
WR,shoulder,2013,1,0,5,True,3.0,False,False,-5.794405594405595
TE,shoulder,2013,1,0,1,True,0.0,False,False,1.9795833333333324
WR,knee,2013,1,0,1,True,2.0,False,False,-2.287619047619046
WR,shoulder,2013,2,0,1,True,2.0,False,False,-2.287619047619046
RB,hamstring,2013,1,0,1,True,4.0,False,False,3.6966666666666654
RB,knee,2013,3,0,1,True,4.0,False,False,3.6966666666666654
RB,quad,2013,1,0,1,True,4.0,False,False,3.6966666666666654
RB,other,2013,1,0,9,False,11.0,False,False,
WR,hand,2013,1,0,2,True,3.0,False,False,-6.5637362637362635
WR,knee,2013,2,0,2,True,3.0,True,False,-6.5637362637362635
WR,neck,2013,1,0,2,True,3.0,False,False,-6.5637362637362635
WR,quad,2013,2,0,2,True,3.0,False,False,-6.5637362637362635
WR,ankle,2013,3,1,2,True,0.0,True,False,1.807142857142857
RB,hamstring,2013,1,0,0,True,3.0,False,False,0.7533653846153854
RB,ribs,2013,1,0,0,True,3.0,True,False,0.7533653846153854
TE,concussion,2013,5,2,7,True,5.0,False,False,-4.183838383838385
TE,hip,2013,1,0,7,True,5.0,False,False,-4.183838383838385
TE,quad,2013,2,0,7,True,5.0,False,False,-4.183838383838385
RB,ankle,2013,3,0,1,True,0.0,False,False,0.7270833333333364
RB,concussion,2013,2,0,1,True,0.0,True,False,0.7270833333333364
RB,concussion,2013,1,0,3,True,0.0,False,False,7.3971153846153825
RB,foot,2013,4,2,3,True,0.0,False,False,7.3971153846153825
TE,concussion,2013,1,0,0,True,0.0,False,False,2.0125
WR,concussion,2013,1,0,3,True,4.0,False,False,1.7987179487179494
WR,hand,2013,1,0,3,True,4.0,False,False,1.7987179487179494
WR,ankle,2013,3,0,3,True,1.0,False,False,-3.8112820512820527
QB,knee,2013,8,5,6,False,12.0,False,False,
RB,concussion,2013,1,0,3,True,7.0,False,False,-7.864102564102564
RB,foot,2013,2,0,3,True,7.0,False,False,-7.864102564102564
RB,ribs,2013,2,0,3,True,7.0,False,False,-7.864102564102564
WR,foot,2013,5,2,5,False,12.0,False,False,
WR,hamstring,2013,2,0,5,False,12.0,False,False,
WR,neck,2013,2,0,5,False,12.0,False,False,
WR,hamstring,2013,1,0,1,True,1.0,False,False,-0.16000000000000014
TE,knee,2013,1,0,1,False,15.0,False,False,
TE,neck,2013,1,0,1,False,15.0,False,False,
TE,other,2013,1,0,1,False,15.0,False,False,
WR,concussion,2013,2,1,1,True,4.0,False,False,-6.417666666666667
WR,hand,2013,1,0,1,True,4.0,False,False,-6.417666666666667
WR,ribs,2013,1,0,1,True,4.0,False,False,-6.417666666666667
WR,ankle,2013,3,0,0,True,0.0,True,False,6.237499999999999
WR,concussion,2013,1,0,0,True,0.0,False,False,6.237499999999999
WR,illness,2013,1,0,0,True,0.0,True,False,6.237499999999999
QB,ankle,2013,5,0,0,True,2.0,False,False,-1.3998214285714283
QB,hand,2013,1,0,0,True,2.0,False,False,-1.3998214285714283
RB,back,2013,1,0,0,True,0.0,False,False,-4.068749999999999
RB,ribs,2013,1,0,0,True,0.0,True,False,-4.068749999999999
QB,quad,2014,2,0,0,True,6.0,False,False,-11.406500000000001
QB,ankle,2014,11,0,0,True,0.0,False,False,4.664999999999999
QB,calf,2014,1,0,0,True,0.0,False,False,4.664999999999999
WR,illness,2014,1,0,0,False,9.0,False,False,
WR,other,2014,4,0,0,False,9.0,False,False,
WR,elbow,2014,2,1,1,False,16.0,False,False,
WR,other,2014,6,0,1,False,16.0,False,False,
QB,quad,2014,3,0,8,False,13.0,False,False,
QB,back,2014,1,0,5,True,8.0,False,False,5.98
QB,hand,2014,4,0,5,True,8.0,True,False,5.98
QB,shoulder,2014,5,1,10,True,0.0,False,False,2.570833333333333
TE,hamstring,2014,4,0,0,True,5.0,False,False,-0.39829545454545645
QB,back,2014,16,0,1,False,12.0,True,False,
WR,ankle,2014,8,0,1,True,0.0,False,False,-5.600416666666668
WR,concussion,2014,2,0,1,True,0.0,False,False,-5.600416666666668
WR,other,2014,4,0,1,True,0.0,True,False,-5.600416666666668
WR,calf,2014,1,0,0,True,1.0,False,False,-4.137083333333331
WR,ankle,2014,1,0,2,False,9.0,False,False,
WR,back,2014,1,0,2,False,9.0,False,False,
WR,other,2014,1,0,2,False,9.0,False,False,
RB,illness,2014,1,0,1,False,14.0,False,False,
RB,quad,2014,1,0,1,False,14.0,False,False,
QB,back,2014,1,0,0,True,0.0,False,False,1.1174999999999997
WR,hamstring,2014,1,0,1,True,2.0,False,False,0.049999999999998934
WR,quad,2014,2,0,1,True,2.0,False,False,0.049999999999998934
WR,knee,2014,7,0,2,True,0.0,False,False,6.7839285714285715
QB,other,2014,6,0,0,True,4.0,False,False,-0.4595833333333381
QB,ribs,2014,5,0,0,True,0.0,False,False,2.177500000000002
WR,shoulder,2014,1,0,0,True,3.0,False,False,3.3663461538461563
QB,other,2014,1,1,1,True,0.0,False,False,2.2858333333333345
QB,shoulder,2014,1,0,1,True,0.0,False,False,2.2858333333333345
QB,calf,2014,1,0,0,True,0.0,False,False,-3.8062499999999986
QB,hamstring,2014,1,0,0,True,0.0,False,False,-3.8062499999999986
WR,ankle,2014,4,0,2,True,1.0,True,False,-8.724285714285713
WR,hamstring,2014,2,0,2,True,1.0,False,False,-8.724285714285713
WR,knee,2014,2,0,2,True,1.0,False,False,-8.724285714285713
TE,other,2014,11,0,0,True,1.0,True,False,-1.4866666666666664
WR,hand,2014,1,0,0,True,6.0,False,False,-0.6637499999999985
WR,knee,2014,1,0,0,True,6.0,True,True,-0.6637499999999985
WR,ribs,2014,3,0,0,True,6.0,False,False,-0.6637499999999985
RB,back,2014,2,0,0,True,0.0,False,False,1.418750000000001
RB,concussion,2014,1,0,0,True,0.0,False,False,1.418750000000001
RB,hip,2014,2,0,0,True,0.0,False,False,1.418750000000001
RB,knee,2014,1,0,0,True,0.0,False,False,1.418750000000001
QB,toe,2014,1,0,4,False,16.0,False,False,
RB,knee,2014,2,0,1,True,0.0,False,False,-0.5129166666666656
QB,calf,2014,1,0,4,True,0.0,False,False,2.848333333333331
RB,ankle,2014,1,0,2,True,1.0,True,False,-8.291428571428572
RB,groin,2014,4,1,2,True,1.0,False,False,-8.291428571428572
RB,ankle,2014,9,0,5,False,11.0,False,False,
