player,pos,mean,sd,exp_missed,avail,vor,score
Tyler Warren,TE,13.184469321668397,4.878381180389297,3.11,10.427364119401858,2.746765177306794,2.7448963527705863
Emeka Egbuka,WR,13.376928698948646,8.878874464970538,3.42,10.536298545818962,2.3386949672608583,2.4960559340596253
Saquon Barkley,RB,15.651993102313897,8.056650979160013,7.609999999999999,9.89298034613899,2.309580346138989,2.4566835055002088
Colston Loveland,TE,13.009340458637269,8.734290659998289,4.01,9.944492897646548,2.2638939555514836,2.4548206049957253
Tee Higgins,WR,13.679587200163438,8.47849941799564,4.1,10.501094880125462,2.303491301567359,2.440833516017381
Travis Etienne Jr.,RB,13.68852074947027,7.232036569402595,4.52,9.895995294764095,2.312595294764095,2.418467733637444
Drake Maye,QB,20.23086636948523,5.388321794836114,2.33,16.52385762001779,2.3725537671181414,2.3115959419048506
Lamar Jackson,QB,20.7800411525019,9.083921834617243,3.43,16.300108751094875,2.148804898195227,2.2726270749709925
Ladd McConkey,WR,13.101237101050497,7.1747212489406165,3.4,10.326857479651569,2.129253901093465,2.2014072070907362
Breece Hall,RB,13.807983004534506,8.615421734695676,6.12,9.332572042476558,1.749172042476558,1.9242137396145609
Jaylen Waddle,WR,12.71989056524384,7.0375818526915435,3.4,10.026266680839264,1.8286631022811601,1.8939594384659775
TreVeyon Henderson,RB,12.419982093186956,10.285258582925714,3.9299999999999997,9.194439684868108,1.611039684868108,1.8695732244176126
Jadarian Price,RB,12.94,7.117,4.62,9.316799999999999,1.7333999999999987,1.8335206104032178
Kyle Pitts Sr.,TE,11.639046028007474,10.255418223611189,3.11,9.205116108621205,1.5245171665261408,1.7915001941510276
Harold Fannin Jr.,TE,12.293958450818652,5.976059878102516,4.21,9.325329071959207,1.6447301298641426,1.6977452402135957
Bucky Irving,RB,13.55514535812158,5.963220606350228,6.29,9.093907812316273,1.5105078123162725,1.552939453037003
D'Andre Swift,RB,13.761569152012408,7.460920407921084,6.87,8.997637713212818,1.4142377132128177,1.531554344012091
Jalen Hurts,QB,19.991165844319404,7.5830379795963045,3.65,15.551951075948478,1.4006472230488303,1.4494252070735492
Quinshon Judkins,RB,12.3940612811798,6.83393278885865,4.62,8.923724122449455,1.3403241224494549,1.4262913722956065
Garrett Wilson,WR,13.576706527699645,8.146023916619788,6.4799999999999995,9.471749377559872,1.2741457990017686,1.3948642383829981
Carnell Tate,WR,12.067977941176471,7.240786764705883,3.4,9.512406141868514,1.3148025633104101,1.3902591450959445
Wan'Dale Robinson,WR,12.14728843110682,8.688536508910271,4.2,9.289102917905215,1.091499339347111,1.2393434083428647
Davante Adams,WR,13.112439429979327,6.962694943706845,5.95,9.352254593441138,1.1546510148830347,1.216203005618617
Caleb Williams,QB,18.647116309225975,8.23271754861626,2.33,15.23030646785898,1.0790026149593324,1.1602645774350488
Parker Washington,WR,11.634140519091048,7.719215741684297,3.4,9.170440173871768,0.9728365953136642,1.0722146259481191
DJ Moore,WR,11.296840410393681,8.190622866496568,2.92,9.064053129280577,0.8664495507224732,0.9893979375975418
Rico Dowdle,RB,11.381739642380637,11.5699566576035,4.52,8.22832824734459,0.6449282473445903,0.9676966906279844
DK Metcalf,WR,11.569491650943858,6.3757576580580375,3.4,9.119481654273395,0.9218780757152913,0.9540832021684333
Cam Skattebo,RB,12.738918970869237,8.618408454332753,6.89,8.32151148067664,0.7381114806766407,0.9133025137964974
Tucker Kraft,TE,11.551205544153456,10.49186759896853,5.63,8.279496444441756,0.5988975023466923,0.8777029987394461
Luther Burden III,WR,11.811175577587036,7.980643248928414,4.4,8.962597938286633,0.7649943597285294,0.8774437657251902
Rome Odunze,WR,12.630685632596553,9.567095598028597,6.38,8.848909757895585,0.6513061793374817,0.8430782027891517
Trevor Lawrence,QB,18.220766758153214,8.78550778605446,2.33,14.882079202173964,0.7307753492743156,0.8396768236219422
Quentin Johnston,WR,11.905775237830813,7.574831808236862,4.68,8.936334825571834,0.7387312470137299,0.8308900809758132
Michael Wilson,WR,10.88405750174596,11.08213984433565,2.92,8.7328555484597,0.5352519699015961,0.8027762056686187
Joe Burrow,QB,18.6330076147777,8.579676567330496,3.1300000000000003,14.780359275604546,0.6290554227048979,0.7276653361163263
Alec Pierce,WR,11.206479365093722,8.601096275641678,3.6,8.7674220915145,0.5698185129563971,0.7132905702887211
Courtland Sutton,WR,11.47990044561946,7.773673520286275,4.21,8.775370958283817,0.5777673797257137,0.6798682992902676
RJ Harvey,RB,10.798836193657094,7.655971333464065,3.63,8.089598760366062,0.506198760366062,0.6332679374424843
Michael Pittman Jr.,WR,10.886413239024753,7.604971284317523,2.92,8.734745681193978,0.5371421026358743,0.6308079104019906
Rhamondre Stevenson,RB,11.590117652407729,10.587863672283333,5.87,7.918777443100928,0.33537744310092776,0.6090412371183135
Travis Kelce,TE,10.365136544104706,6.405265526938616,3.11,8.197603578558104,0.5170046364630396,0.5914800292542978
Jaylen Warren,RB,11.697807550123116,6.425570662076121,5.67,8.061165614687782,0.4777656146877822,0.5433147581948073
Brian Thomas Jr.,WR,11.373049748440929,5.013651692798704,4.2,8.697038042925415,0.49943446436731165,0.463534292557487
Dak Prescott,QB,17.773135989507544,8.280775574645594,2.33,14.516470189077191,0.365166336177543,0.44883119995472626
Justin Herbert,QB,18.63633375505705,8.634538397235449,3.65,14.497971406507617,0.3466675536079684,0.44802055851464445
Bo Nix,QB,17.69582593285983,8.369988228257938,2.33,14.453326063397572,0.302022210497924,0.3901477069557245
Terry McLaurin,WR,11.793247112810661,5.10050106471032,5.43,8.591727381891767,0.39412380333366315,0.3625661001194193
Christian Watson,WR,12.09607281789817,7.878444572940073,6.4799999999999995,8.4387896247219,0.24118604616379713,0.34852551836104095
Dallas Goedert,TE,10.614280481173944,7.385487700309883,4.81,7.863933097669755,0.18333415557469124,0.3068206570345128
Malik Nabers,WR,11.695581631470963,7.017348978882578,5.68,8.434578282460825,0.23697470390272102,0.3012593963970901
Marvin Harrison Jr.,WR,11.404915406971721,7.103712217758211,5.08,8.42621985362146,0.2286162750633558,0.29721912950150653
Jake Ferguson,TE,9.825131609540954,7.0894235640557,3.11,7.770523205310478,0.0899242632154138,0.19860755786252615
Sam LaPorta,TE,11.270624256850764,6.454219119649135,6.83,7.680598942095064,0.0,0.07692307242678412
Jonathon Brooks,RB,10.5325,5.792875,4.62,7.5834,0.0,0.03391436040321909
Makai Lemon,WR,10.387142857142857,6.232285714285714,3.4,8.187512605042018,-0.010090973516085455,0.014940555748440422
Jayden Daniels,QB,18.890629407090227,6.611720292481579,4.630000000000001,14.151303852899648,0.0,0.00021209966898254605
Jordan Addison,WR,10.361233472374881,6.039817514163453,3.4,8.167089913519025,-0.03051366503907893,-0.015105545780666096
MarShawn Lloyd,RB,10.94,6.017,5.82,7.490682352941176,-0.0927176470588238,-0.047597036655604705
Brock Purdy,QB,18.21877931965912,10.294518498264555,4.13,13.9159323215161,-0.2353715313835476,-0.05101952142541627
David Montgomery,RB,10.929949712557113,7.283792039218874,6.09,7.397004202527622,-0.186395797472378,-0.07793558510821522
Matthew Stafford,QB,17.633985207568635,7.921282947188023,3.13,13.987899442591944,-0.16340441030770414,-0.09771417790339942
Jakobi Meyers,WR,10.360825177334597,4.352757746532651,3.4,8.16676808095786,-0.0308354976002434,-0.09978036672337068
Jared Goff,QB,17.119391478604314,7.5179776692468385,2.33,13.982514745907112,-0.16878910699253602,-0.12326413848529053
Kenny Gainwell,RB,9.942457251495938,9.377915233016719,4.52,7.187811742405004,-0.39558825759499605,-0.18242188554094105
Juwan Johnson,TE,9.446487310786646,4.82457709210321,3.11,7.471060111383909,-0.2095388307111552,-0.21409785966166733
Stefon Diggs,WR,10.298651293111334,7.4164413933622155,4.21,7.872410209057752,-0.3251933695003517,-0.24095405628200078
Hunter Henry,TE,9.156917080422808,7.462361438264305,3.11,7.242044126252038,-0.4385548158430259,-0.3112246274854833
Khalil Shakir,WR,9.916045178395272,5.925253159148561,3.4,7.816176787676274,-0.3814267908818296,-0.37174688937416145
George Kittle,TE,10.353138574266953,8.448765375108742,6.63,7.1162602494299625,-0.5643386926651015,-0.38768830746533706
Josh Downs,WR,10.029757065914904,4.736383993441973,3.6,7.846809939804013,-0.35079363875409086,-0.40055719553175206
Romeo Doubs,WR,9.751549131044385,7.260842467188868,3.4,7.686515197411457,-0.5110883811466467,-0.4346290142369631
Patrick Mahomes II,QB,17.746706418678215,7.995600438592862,4.15,13.544912693079402,-0.6063911598202463,-0.5369850528456996
Mike Evans,WR,11.15760651579437,6.131519853534336,6.93,7.636397165368676,-0.5612064131894279,-0.541213176962471
KC Concepcion,WR,9.698819444444446,5.819291666666667,3.4,7.644951797385623,-0.5526517811724805,-0.5482699542889069
J.K. Dobbins,RB,10.563395017528512,4.474731525155697,6.430000000000001,7.0432989719815104,-0.5401010280184897,-0.5720938413574858
Mark Andrews,TE,8.83271852421905,6.786150472491317,3.11,6.985641209301479,-0.6949577327935854,-0.6014380927246922
Tony Pollard,RB,10.210781714879543,6.469936130242073,6.09,6.910296684099361,-0.6731033159006392,-0.6053358989853165
Dalton Kincaid,TE,9.848474158508301,6.948310237137886,5.93,6.972140382214554,-0.7084585598805102,-0.6068309315792886
Dalton Schultz,TE,8.779403165894582,5.639161911031065,3.11,6.943475033261921,-0.7371239088331434,-0.7009536968372627
Bhayshul Tuten,RB,9.627876764951097,4.918110361084786,4.82,6.875436701559195,-0.7079632984408049,-0.7177871699833465
De'Zhaun Stribling,WR,9.3925,5.6354999999999995,3.4,7.403500000000001,-0.7941035785581025,-0.7989113350078624
Jaxson Dart,QB,17.576723994686407,10.234088373429499,4.65,13.156694872493208,-0.99460898040644,-0.8132784766900615
Baker Mayfield,QB,16.27275486054264,6.243110320232074,2.33,13.291011837566739,-0.8602920153329094,-0.8785104142764022
Xavier Worthy,WR,9.33524898483958,4.524590929235822,3.6,7.303459499903907,-0.8941440786541968,-0.9544972886421654
Oronde Gadsden II,TE,8.570366872352045,7.841628839542386,4.01,6.55128926507146,-1.1293096770236044,-0.9830161186021578
Jacory Croskey-Merritt,RB,8.51905519775749,8.315382627113085,3.63,6.381774584908331,-1.2016254150916694,-1.0415856733327962
Jordan Watkins,WR,9.534411764705883,5.72064705882353,4.88,7.100332525951557,-1.0972710526065468,-1.09782145611513
Brenton Strange,TE,9.072052017775306,4.741180009110377,5.33,6.5825742140740235,-1.0980247280210405,-1.1067536111211942
Troy Franklin,WR,8.676292421299815,7.625306165502279,2.92,6.961448742737028,-1.2361548358210754,-1.1414722839957214
Kyler Murray,QB,16.302426863597134,5.7058494022589965,2.93,13.027556996586297,-1.1237468563133515,-1.168828301155498
Chig Okonkwo,TE,8.25711369722761,4.482670881884384,3.11,6.530405509366188,-1.1501934327288756,-1.171847772190329
Kyle Monangai,RB,9.145479946429388,7.044788436684743,5.63,6.313071010079344,-1.2703289899206558,-1.1738189576831997
Tre Tucker,WR,8.52365565481795,9.268427590481569,2.92,6.838980184218638,-1.3586233943394657,-1.181784771265147
AJ Barner,TE,8.10078076127674,6.492875054287448,3.11,6.4067645491391625,-1.2738343929559015,-1.1949785237972017
Xavier Restrepo,WR,9.334411764705884,5.60064705882353,4.68,7.00629965397924,-1.1913039245788637,-1.197854328087447
Jauan Jennings,WR,9.119221388148363,5.710124675479846,4.2,6.973522237995806,-1.2240813405622974,-1.225157863238065
Jayden Reed,WR,9.241752216120869,5.545051329672521,4.88,6.88238723859354,-1.3152163399645636,-1.3245465299306973
Jalen Royals,WR,9.599411764705883,5.759647058823529,5.9799999999999995,6.8381692041522495,-1.3594343744058541,-1.3580347779144375
Kayshon Boutte,WR,8.87037176820224,7.498556637670455,4.4,6.7310468123417,-1.4665567662164039,-1.378211690782641
Rashid Shaheed,WR,8.419434631686201,6.03716431291848,2.92,6.755358139776458,-1.4422454387816455,-1.4269699795854813
Deebo Samuel Sr.,WR,9.286486015949816,6.942609979923496,5.65,6.705389167399059,-1.4922144111590443,-1.4316666686126294
Hollywood Brown,WR,8.550661764705882,5.6867646044712155,3.4,6.739933391003461,-1.4576701875546423,-1.4599147137808413
Woody Marks,RB,8.353321923265064,6.934524136521554,4.62,6.0143917847508455,-1.5690082152491547,-1.478011398019858
Keon Coleman,WR,8.899537441946455,6.430249300035426,4.68,6.679888103484516,-1.5177154750735875,-1.482785766521576
Chris Godwin Jr.,WR,9.42229285284012,7.141331186208291,6.2299999999999995,6.642716461252286,-1.5548871173058174,-1.4844033144451627
Sam Darnold,QB,15.396485364573882,7.976384076834344,2.33,12.575305840418139,-1.5759980124815094,-1.5075527235948887
Jalen Coker,WR,8.856406462360102,5.865461308681215,4.68,6.647514497630288,-1.5500890809278154,-1.5433987719435145
CJ Daniels,WR,8.428823529411765,5.057294117647059,3.4,6.643896193771628,-1.5537073847864757,-1.5874254353538826
Ja'Kobi Lane,WR,8.428823529411765,5.057294117647059,3.4,6.643896193771628,-1.5537073847864757,-1.5874254353538826
Elijah Sarratt,WR,8.428823529411765,5.057294117647059,3.4,6.643896193771628,-1.5537073847864757,-1.5874254353538826
Chris Blair,WR,8.815245098039217,5.28914705882353,4.68,6.616619261822377,-1.5809843167357265,-1.6031097202443099
Phil Mafah,RB,8.835555555555556,4.8595555555555565,6.09,5.979592156862745,-1.6038078431372549,-1.616559454956258
Rachaad White,RB,8.212829617025276,5.498054468734962,4.52,5.9373927054847435,-1.6460072945152566,-1.6268339606752895
Cade Otton,TE,7.845991851993587,5.978636570163405,4.01,5.997568477450392,-1.6830304646446717,-1.6298865196921741
Tyler Shough,QB,15.56686225651056,7.655215215785903,2.93,12.439754338511527,-1.7115495143881212,-1.6591626685539225
Jacob Cowing,WR,8.338823529411766,5.00329411764706,3.4,6.572955017301039,-1.6246485612570645,-1.6610666118244712
